numero_permis,n_occurrences,is_suspect
00/45147,1,False
21/4437,1,False
00/186986,1,False
18/24698,1,False
10/37388,1,False
08/1988,1,False
02/146071,1,False
04/54843,1,False
12/68157,1,False
15/9533,1,False
23/113750,1,False
02/121502,1,False
22/43651,1,False
02/151688,1,False
24/72483,1,False
23/87031,1,False
12/42634,1,False
09/166585,1,False
02/185502,1,False
02/71385,1,False
2349633,1,False
01/352566,1,False
22/22123,1,False
24/98295,1,False
01/270121,1,False
22/117941,1,False
02/46659,1,False
10/31039,1,False
01/174858,1,False
23/54269,1,False
07/115469,1,False
01/258664,1,False
02/44879,1,False
23/216681,1,False
03/109456,1,False
18/14358,1,False
02/145890,1,False
02/26595,1,False
06/63380,1,False
24/37877,1,False
23/39313,1,False
09/136283,1,False
A190418022,1,False
01/283778,1,False
15/14556,1,False
00/1033055,1,False
01/499774,1,False
07/73841,1,False
00/277226,1,False
05/48278,1,False
04/97032,1,False
14/34162,1,False
00/421927,1,False
00/421921,1,False
12/22121,1,False
03/159949,1,False
09/23746,1,False
01/346462,1,False
03/141451,1,False
01/253858,1,False
17/47842,1,False
24/11725,1,False
03/120958,1,False
01/129057,1,False
04/126951,1,False
09/109065,1,False
01/448180,1,False
01/379683,1,False
1/273757,1,False
23/34953,1,False
01/420029,1,False
14/138137,1,False
16/85780,1,False
01/105067,1,False
10/37266,1,False
24/50630,1,False
23/38449,1,False
08/87859,1,False
07/74379,1,False
14/66407,1,False
01/448687,1,False
14/159301,1,False
17/33772,1,False
18/18973,1,False
04/69960,1,False
0912333,1,False
04/109910,1,False
24/42717,1,False
01/313196,1,False
04/55852,1,False
04/089154,1,False
00/347480,1,False
07/34690,1,False
03/57703,1,False
09/192588,1,False
01/187265,1,False
03/100181,1,False
24/22604,1,False
08/37654,1,False
02/143614,1,False
01/198666,1,False
00/414152,1,False
24/38785,1,False
04/58856,1,False
22/25791,1,False
01/35002,1,False
02/107784,1,False
02/332918,1,False
02/13449,1,False
24/71818,1,False
00/27980,1,False
02/248471,1,False
04/115549,1,False
24/53271,1,False
14/149542,1,False
16/28093,1,False
14/24752,1,False
05/16349,1,False
15/40517,1,False
01/385734,1,False
22/89205,1,False
01/366278,1,False
05/33840,1,False
22/37214,1,False
01/107124,1,False
00/465995,1,False
24/20296,1,False
14/123109,1,False
01/14563,1,False
00/363615,1,False
03/122294,1,False
02/157756,1,False
14/135855,1,False
12/2026,1,False
15/13408,1,False
09/35333,1,False
22/4958,1,False
02/76654,1,False
09/202838,1,False
08/12168,1,False
07/71478,1,False
00/320598,1,False
09/143208,1,False
14/68864,1,False
22/31215,1,False
14/75985,1,False
23/121394,1,False
22/88578,1,False
16/89333,1,False
07/98354,1,False
14/174671,1,False
14/45921,1,False
23/40902,1,False
15/22302,1,False
055/25929,1,False
01/20401,1,False
22/117980,1,False
01/504468,1,False
01/396458,1,False
15/37330,1,False
22/6886,1,False
23/023334,1,False
22/109044,1,False
05/28812,1,False
01/102668,1,False
01/493022,1,False
09/114383,1,False
05/30269,1,False
24/85562,1,False
01/290899,1,False
09/58589,1,False
24/121324,1,False
01/174819,1,False
11/227024,1,False
23/162467,1,False
11/121996,1,False
02/125468,1,False
23/83824,1,False
7602263100,1,False
15/172937,1,False
23/100504,1,False
01/14520,1,False
11/24493,1,False
04/125194,1,False
10/6910060,1,False
01/118362,1,False
04/42368,1,False
10/11892,1,False
01/305777,1,False
24AB02693,1,False
04/192284,1,False
24/78185,1,False
23/122222,1,False
23/103532,1,False
10/49417,1,False
24/88774,1,False
15/21677,1,False
09/40141,1,False
01/264066,1,False
09/144566,1,False
03/134269,1,False
01/370934,1,False
17/25763,1,False
01/58220,1,False
14/42230,1,False
02/238925,1,False
32/188534,1,False
02/00370,1,False
07/101624,1,False
01/187661,1,False
24/17149,1,False
03/235334,1,False
02/220747,1,False
03/21587,1,False
24/36385,1,False
13/60112,1,False
02/147637,1,False
09/121170,1,False
22/53650,1,False
09/144718,1,False
10/71045,1,False
04/88268,1,False
03/26949,1,False
15/46622,1,False
04/37425,1,False
23/62886,1,False
06/37001,1,False
03/187386,1,False
23/12999,1,False
09/212584,1,False
01/152610,1,False
01/537611,1,False
24/155565,1,False
04/89982,1,False
00/326707,1,False
01/238686,1,False
17/26012,1,False
04/201476,1,False
04/97279,1,False
03/426305,1,False
02/234660,1,False
09/9266,1,False
751910273,1,False
16/72300,1,False
05/34794,1,False
01/263203,1,False
09/71946,1,False
23/8098,1,False
01/406197,1,False
02/208759,1,False
02/332325,1,False
09/140556,1,False
09/103695,1,False
15/68950,1,False
01/453270,1,False
01/639113,1,False
01/510056,1,False
24/57498,1,False
00/268308,1,False
02/3212,1,False
00/128286,1,False
24/53545,1,False
10/55528,1,False
03/55316,1,False
03/185034,1,False
09/112406,1,False
24/58978,1,False
01/5897,1,False
22/102864,1,False
17/30416,1,False
01/251288,1,False
01/262588,1,False
06/566958,1,False
01/551718,1,False
01/3265427,1,False
01/44840,1,False
01372048,1,False
03/137389,1,False
07/226156,1,False
17/026775,1,False
18/10818,1,False
01/64968,1,False
17/12390,1,False
24/9095,1,False
15/030731,1,False
02/148540,1,False
15/101940,1,False
01346707,1,False
15/021557,1,False
10/75855,1,False
01/166313,1,False
09/83831,1,False
04/20124,1,False
24/60537,1,False
01/127442,1,False
24/139940,1,False
08/8527,1,False
15/112553,1,False
09/167018,1,False
18/14901,1,False
02/107443,1,False
14/130798,1,False
17/28342,1,False
01/110894,1,False
03/174278,1,False
01/143424,1,False
24/6463,1,False
02/236344,1,False
04/91819,1,False
2389054,1,False
04/20254,1,False
01/477182,1,False
14/96001,1,False
08/53541,1,False
02/180133,1,False
03/43514,1,False
00/242602,1,False
05/26865,1,False
24/112647,1,False
04/94848,1,False
17/21057,1,False
08/47536,1,False
22/54966,1,False
01/325456,1,False
23/15327,1,False
01/98681,1,False
24/85689,1,False
01/222494,1,False
01/218573,1,False
17/7684,1,False
24/110536,1,False
00/224366,1,False
09/143097,1,False
17/49859,1,False
03/37676,1,False
16/14726,1,False
01/2132,1,False
23/35822,1,False
02/167240,1,False
04/92469,1,False
04/87500,1,False
11/27002,1,False
14/43961,1,False
09/61721,1,False
01509003,1,False
17/12147,1,False
07/57899,1,False
00/177327,1,False
14/14862,1,False
01/225364,1,False
14/128242,1,False
01/554311,1,False
24/63743,1,False
03/101030,1,False
01/132952,1,False
23/178218,1,False
09/112471,1,False
16/85716,1,False
04/71882,1,False
03/192986,1,False
00/382716,1,False
16/54746,1,False
01/59949,1,False
24/20891,1,False
01/412951,1,False
03/69319,1,False
10/58395,1,False
13/5960,1,False
23/153905,1,False
06/34025,1,False
00/331110,1,False
04/50433,1,False
24/114161,1,False
09/132005,1,False
02/1985,1,False
08/40351,1,False
18/24075,1,False
03/1786,1,False
09/167075,1,False
23/180005,1,False
01/244583,1,False
01/30623,1,False
04/139767,1,False
15/41113,1,False
24/64373,1,False
16/109995,1,False
10/24729,1,False
23/79930,1,False
01/370281,1,False
02/114971,1,False
05/44077,1,False
01/734594,1,False
07/3375,1,False
24/99886,1,False
21/25593,1,False
02/74363,1,False
01/81303,1,False
02/240675,1,False
01/379508,1,False
01/284898,1,False
24/102021,1,False
15/57259,1,False
09/197451,1,False
09/196728,1,False
03/13632,1,False
07/54478,1,False
01/259656,1,False
23/77185,1,False
01/71459,1,False
05/111981,1,False
22/19123,1,False
01/130794,1,False
01/428309,1,False
07/106251,1,False
01/50845,1,False
01/164665,1,False
24/7173,1,False
01/80020,1,False
23/227335,1,False
21/14247,1,False
07/57249,1,False
09/217340,1,False
14/89738,1,False
10/1132,1,False
09/1845,1,False
01/316449,1,False
06/30946,1,False
04/88675,1,False
22/106722,1,False
07/199700,1,False
01/302646,1,False
09/196404,1,False
130004258,1,False
09/759949,1,False
02/12544,1,False
09/2355332,1,False
24/10223,1,False
22/72735,1,False
10/50568,1,False
01/277533,1,False
07/24845,1,False
06/24572,1,False
03/153728,1,False
01/393256,1,False
50/47625,1,False
09/180592,1,False
21/18805,1,False
13/19740,1,False
01/28252,1,False
01/345819,1,False
23/107309,1,False
02/188760,1,False
01/75813,1,False
01/258710,1,False
12/14675,1,False
07/12140,1,False
08/84303,1,False
01/284468,1,False
01/510816,1,False
00/299544,1,False
24/150685,1,False
01/269701,1,False
02/114455,1,False
01/67429,1,False
07/96778,1,False
06/21606,1,False
01/216447,1,False
16/86479,1,False
14/150786,1,False
14/41267,1,False
21/2428,1,False
07/177185,1,False
01/174964,1,False
04/72264,1,False
01/36540,1,False
23/3949,1,False
16/37013,1,False
01/271408,1,False
03/121517,1,False
01/358641,1,False
07/26061,1,False
07/1254,1,False
01/303407,1,False
14/8510,1,False
15104644,1,False
01/507049,1,False
01/50047,1,False
09/133537,1,False
01/30924,1,False
/7192,1,False
03/8581,1,False
21/19987,1,False
16/74567,1,False
14/65887,1,False
00/305403,1,False
09/85382,1,False
01/89596,1,False
01/474711,1,False
13/448427,1,False
23/149762,1,False
19/45413,1,False
04/60723,1,False
03/51569,1,False
09/2192,1,False
04/91213,1,False
24/53452,1,False
01/188270,1,False
09/113044,1,False
02/10332,1,False
23/85592,1,False
23/168496,1,False
01/478850,1,False
02/96674,1,False
14/119236,1,False
15/040630,1,False
23/182680,1,False
04/103837,1,False
01/348035,1,False
01/42196,1,False
01/180466,1,False
09/201172,1,False
09/71343,1,False
23/86900,1,False
01385147,1,False
01/591951,1,False
01/238369,1,False
04/733306,1,False
24/119027,1,False
00/365277,1,False
14/107831,1,False
13/32544,1,False
09/147260,1,False
23/113713,1,False
14/81857,1,False
22/144088,1,False
07/114967,1,False
01/50163,1,False
07/155498,1,False
01/271843,1,False
10/068308,1,False
21/12652,1,False
22/130939,1,False
16/86638,1,False
25021995,1,False
01/354849,1,False
24/82611,1,False
04/22498,1,False
08/37099,1,False
09/171375,1,False
01/234283,1,False
02/253366,1,False
05/52100,1,False
01/215636,1,False
00/218252,1,False
05/19524,1,False
01/520991,1,False
01/462531,1,False
01276901,1,False
01/276901,1,False
04/11566,1,False
01/49672,1,False
23/189764,1,False
01/14657,1,False
09/134981,1,False
17/14014,1,False
23/119287,1,False
13/9644,1,False
02/286803,1,False
23/95777,1,False
03/174842,1,False
04/47183,1,False
02/296831,1,False
00/417684,1,False
24/146094,1,False
02/186616,1,False
03/37514,1,False
09/197791,1,False
16/75668,1,False
15/105418,1,False
18/44842,1,False
01/256048,1,False
08/000349,1,False
17AA70469,1,False
01/7008,1,False
972635129,1,False
14/11127,1,False
23/1003745,1,False
22/55424,1,False
14/32505,1,False
02/342810,1,False
15/79086,1,False
15/7762,1,False
03/781357,1,False
01194909,1,False
03/231629,1,False
03/138839,1,False
00/310053,1,False
17/2458,1,False
00/299582,1,False
23/237533,1,False
01/79217,1,False
02/28649,1,False
24165241,1,False
13/37439,1,False
00/418536,1,False
23/44076,1,False
22/1573,1,False
00/311821,1,False
01/471003,1,False
01/20406,1,False
01/354148,1,False
01/454108,1,False
04/70185,1,False
15/86346,1,False
10/59020,1,False
08/76339,1,False
24/112201,1,False
03/87140,1,False
00/349761,1,False
01/50711,1,False
02/184439,1,False
03/136834,1,False
01276310,1,False
03/124654,1,False
03/167713,1,False
07/26848,1,False
09/244875,1,False
09/74073,1,False
24/56321,1,False
09/160452,1,False
09/215863,1,False
06/10712,1,False
03/105249,1,False
01/445941,1,False
23/192155,1,False
01/45415,1,False
23/45555,1,False
21/7784,1,False
02/179873,1,False
07/35234,1,False
15/8217,1,False
22/134166,1,False
16/60348,1,False
01/398066,1,False
02/2034543,1,False
06/19202,1,False
00/419401,1,False
01/248771,1,False
23/33044,1,False
23/169617,1,False
02/204589,1,False
01/531766,1,False
00410428,1,False
07/71795,1,False
2/14572,1,False
23/225426,1,False
00/337068,1,False
00/33706,1,False
02/224893,1,False
18/157716,1,False
04/113737,1,False
09/37608,1,False
09/112153,1,False
24/6798,1,False
00/451217,1,False
18/50061,1,False
23/196726,1,False
01/2569,1,False
04/44845,1,False
08/35003,1,False
10/13645,1,False
24/191193,1,False
09/98495,1,False
06/20148,1,False
07/73433,1,False
15/19547,1,False
01/385835,1,False
01/168877,1,False
16/17633,1,False
01/214903,1,False
01/289022,1,False
02/279091,1,False
23/9584,1,False
01/9799,1,False
02/340094,1,False
07/41709,1,False
03/196954,1,False
01/81296,1,False
01/134839,1,False
23/157843,1,False
01/341418,1,False
01/410085,1,False
03/66214,1,False
07/100337,1,False
02/203018,1,False
15/51893,1,False
25/32018,1,False
02/176337,1,False
23/114607,1,False
01/419548,1,False
15/88608,1,False
20/32285,1,False
04/189793,1,False
04/30566,1,False
01/47615,1,False
09/61870,1,False
14/25319,1,False
8303751133,1,False
00/328615,1,False
03/438400,1,False
02/804411,1,False
00/180987,1,False
03/164944,1,False
01/466195,1,False
22/97833,1,False
02/185910,1,False
03/132481,1,False
02/124883,1,False
22/2683,1,False
09/94788,1,False
14/30796,1,False
19/10467,1,False
21/21350,1,False
01/307361,1,False
24/32722,1,False
00/244192,1,False
01/62866,1,False
07/63926,1,False
23/75439,1,False
01/12569,1,False
02/177321,1,False
01/228413,1,False
01/143464,1,False
03/99700,1,False
04/51353,1,False
01/517008,1,False
24/56662,1,False
01/199817,1,False
21/45089,1,False
2/76015,1,False
07/6657,1,False
02/264484,1,False
01/311971,1,False
12/ 2132,1,False
02/210106,1,False
21/263238,1,False
20/10042,1,False
02/163209,1,False
07/152364,1,False
08/25869,1,False
22/115231,1,False
22/90558,1,False
09/126143,1,False
01/209956,1,False
00/15045,1,False
01/24521,1,False
18/4100,1,False
03/51354,1,False
04/40888,1,False
03/79488,1,False
24/99094,1,False
23/84197,1,False
00/336957,1,False
22/145977,1,False
07220379,1,False
12/13138,1,False
09/114988,1,False
01/117552,1,False
13/43586,1,False
23/89384,1,False
23/42258,1,False
23/84139,1,False
01181236,1,False
23/177472,1,False
22/114661,1,False
22/92279,1,False
01/342066,1,False
18/24181,1,False
13/32104,1,False
04/30771,1,False
14/126664,1,False
00/364889,1,False
11/932196,1,False
09/88776,1,False
22/149908,1,False
03/204268,1,False
02/261584,1,False
01/463850,1,False
22/31164,1,False
22/83434,1,False
05/39359,1,False
14/135100,1,False
14/165018,1,False
09/187139,1,False
2317437,1,False
08/52438,1,False
21/13981,1,False
01/376485,1,False
00/317513,1,False
17/5643,1,False
06/18724,1,False
03/51019,1,False
01/12541,1,False
23/130313,1,False
14/100329,1,False
02/62605,1,False
01/190716,1,False
21/21047,1,False
17/29987,1,False
14/1109321,1,False
01/500546,1,False
7607026210,1,False
24/13319,1,False
18/52287,1,False
24/11734,1,False
21AD25757,1,False
03/14285,1,False
09/183015,1,False
02/1894,1,False
16/43190,1,False
00/374749,1,False
02/31528,1,False
02/5090,1,False
15/86834,1,False
09/15727,1,False
02/181892,1,False
23/71657,1,False
24/54154,1,False
02/88800,1,False
23/5421,1,False
03/121296,1,False
23/75829,1,False
14/112612,1,False
21/4553,1,False
06/12313,1,False
17/49167,1,False
04/152907,1,False
09/64195,1,False
18/25178,1,False
58/4003,1,False
24126957,1,False
21/18398,1,False
01/337290,1,False
22/97191,1,False
10/33141,1,False
01/416878,1,False
01/36019,1,False
24/85142,1,False
11/00245,1,False
09/138608,1,False
09/97270,1,False
22/28376,1,False
01/117845,1,False
02/29892,1,False
14/45576,1,False
23/196067,1,False
22/22565,1,False
01/436487,1,False
24/53043,1,False
01/214157,1,False
23/10367,1,False
02/201037,1,False
01/375202,1,False
15/95378,1,False
21/11580,1,False
23/11381,1,False
04/22199,1,False
19/2132,1,False
23/150364,1,False
21/29618,1,False
24/3600,1,False
01/388800,1,False
02/239655,1,False
02/293560,1,False
14/118772,1,False
01/184704,1,False
01/326468,1,False
18/29899,1,False
02/104418,1,False
02/23274,1,False
03/212365,1,False
24/14506,1,False
01/92673,1,False
01/435152,1,False
04/153874,1,False
00/452145,1,False
24/97719,1,False
18/26946,1,False
19/6857,1,False
09/147820,1,False
22/114122,1,False
22/103024,1,False
22/149048,1,False
04/120914,1,False
01/319264,1,False
07/7723,1,False
03/193662,1,False
21/19633,1,False
01/469529,1,False
22/121473,1,False
01/374890,1,False
24/109751,1,False
17/34005,1,False
02/165473,1,False
22/121111,1,False
23/206376,1,False
22/128911,1,False
22/28911,1,False
01/464287,1,False
01/146535,1,False
01/358422,1,False
8905702004,1,False
56/88721,1,False
03/54060,1,False
01/175559,1,False
00/378202,1,False
02/123447,1,False
09/143667,1,False
24/129424,1,False
24/102017,1,False
02/233278,1,False
15/41328,1,False
02/12939,1,False
00/210360,1,False
23/88976,1,False
04/83157,1,False
01/4446120,1,False
22/126389,1,False
24/81919,1,False
22/107678,1,False
22/32225,1,False
09/204567,1,False
01/30121,1,False
20/5551,1,False
24/75665,1,False
2914220005,1,False
02/2336633,1,False
14/29772,1,False
00/379424,1,False
KORT FERID,1,False
23/165476,1,False
09/131728,1,False
23/97233,1,False
24/133286,1,False
03/79167,1,False
04/133499,1,False
24/42724,1,False
01/101184,1,False
00/00101,1,False
09/90988,1,False
03/171228,1,False
20/2102,1,False
09/100033,1,False
00/74814,1,False
24/97226,1,False
11/25478,1,False
22/141599,1,False
24/82903,1,False
23/72864,1,False
01/449770,1,False
01/504807,1,False
09/209749,1,False
01/332431,1,False
01/282196,1,False
11/2121,1,False
04/59757,1,False
00/452224,1,False
23/49928,1,False
01/137684,1,False
14/117979,1,False
23/76666,1,False
24/111883,1,False
02/23083,1,False
02/122082,1,False
02/94184,1,False
10/32124,1,False
02/2128,1,False
01354567,1,False
02/127992,1,False
15/28246,1,False
07/71734,1,False
01/482214,1,False
01482214,1,False
01/151266,1,False
01/70241,1,False
23/24249,1,False
23/114572,1,False
03/111065,1,False
07/347796,1,False
09/193636,1,False
01/223286,1,False
12/1548,1,False
01/310494,1,False
01/44379,1,False
22/133159,1,False
21/31435,1,False
05/36597,1,False
21/16298,1,False
01/254145,1,False
07/55173,1,False
02/10319,1,False
23/144820,1,False
13/23655,1,False
00/341248,1,False
00/411678,1,False
16/45848,1,False
16/43978,1,False
01/539946,1,False
16/11798,1,False
29/122124,1,False
14/42288,1,False
14/163863,1,False
24/98978,1,False
03/15172,1,False
16/27977,1,False
01/14400,1,False
01/339404,1,False
10/32221,1,False
02/36264,1,False
00/568745,1,False
01/485947,1,False
